class,neck_inclination,left_hip_angle,left_bicep_angle,right_hip_angle,right_bicep_angle,y1,x1,s1,y2,x2,s2,y3,x3,s3,y4,x4,s4,y5,x5,s5,y6,x6,s6,y7,x7,s7,y8,x8,s8,y9,x9,s9,y10,x10,s10,y11,x11,s11,y12,x12,s12,y13,x13,s13,y14,x14,s14,y15,x15,s15,y16,x16,s16,y17,x17,s17
hunched_roundshoulder,24.525826607327996,83.39946842739442,77.38628918305459,79.14856678137708,75.91469760561866,0.20916425,0.47141227,0.4987125,0.16959386,0.48355922,0.7017964,0.17432277,0.47436863,0.6887334,0.15559427,0.53809005,0.6858419,0.15835525,0.5289405,0.5633166,0.27188727,0.59146357,0.5627837,0.28169078,0.5822246,0.3718709,0.5635921,0.5837816,0.5514039,0.5625632,0.5818934,0.22393355,0.5223973,0.42004713,0.41860524,0.523948,0.42875823,0.1614472,0.8041544,0.663065,0.40879852,0.7683272,0.6262384,0.38188785,0.80862755,0.42153683,0.10279791,0.7476412,0.41838193,0.19043753,0.8588424,0.57753557,0.069042355,0.8404603,0.57809067,0.11975365
hunched_roundshoulder,24.74305692841397,105.1143610065358,77.72206128265242,81.62618375185336,73.67921084121934,0.20854323,0.47184706,0.5236898,0.1689329,0.484656,0.6454476,0.17316137,0.47558007,0.68340296,0.15748666,0.53855425,0.72442025,0.15939319,0.5298521,0.5624982,0.27353162,0.59235024,0.5749089,0.29188344,0.57298917,0.35710448,0.5619799,0.5835025,0.5479126,0.563185,0.5826579,0.24349712,0.5207382,0.41851878,0.36025617,0.5235871,0.4270793,0.1370609,0.8055276,0.6631708,0.4433049,0.7713367,0.62631804,0.3936738,0.89769185,0.44281408,0.1394054,0.7640225,0.41965872,0.15231365,0.8634579,0.5752245,0.06657603,0.8608879,0.5791205,0.10903
hunched_roundshoulder,25.493960255746572,103.01754757285528,78.30517502266392,72.93745229735596,71.08172405080934,0.20897791,0.47137627,0.503019,0.16897914,0.48375192,0.6275927,0.17339468,0.47494826,0.6575231,0.15600261,0.5385918,0.7028311,0.15819983,0.52953166,0.5654567,0.27270186,0.59457046,0.56563777,0.2934385,0.5721409,0.35636693,0.5597975,0.5841385,0.5392974,0.56974614,0.5842118,0.28847048,0.51905173,0.41794863,0.31451896,0.52342176,0.4269854,0.107836224,0.8093998,0.6707981,0.3779017,0.7844817,0.6269035,0.36113283,0.89691365,0.44401535,0.101092115,0.7455367,0.42077413,0.1509125,0.8629272,0.5748819,0.08945418,0.8599559,0.57898873,0.1114992
hunched_roundshoulder,27.806679109463563,104.15829844727409,78.04398858880263,75.02626757951842,72.01749411804694,0.21595377,0.47237888,0.52980906,0.17396787,0.4847547,0.68559355,0.17769355,0.47641236,0.7461909,0.16127242,0.53716296,0.68133354,0.16419931,0.5276414,0.5421359,0.27255595,0.5962114,0.54278624,0.28480077,0.57133204,0.3802005,0.5602169,0.5854117,0.5956704,0.5649896,0.5824982,0.24864745,0.5180913,0.41777775,0.30912137,0.5212917,0.42704135,0.12027906,0.8086786,0.6733009,0.4287797,0.77550405,0.62555605,0.37488273,0.90034986,0.45023617,0.11222747,0.7442114,0.42029047,0.18187274,0.8611147,0.5782745,0.06767352,0.8569684,0.5815457,0.09205397
hunched_roundshoulder,27.825817913450784,102.28628019955698,77.8816623129881,75.14410200307948,72.92349822088161,0.21694277,0.47201666,0.55813575,0.17751178,0.4843854,0.7124235,0.18103763,0.47635433,0.73703474,0.16344863,0.53797156,0.64096993,0.16579969,0.52900267,0.5593304,0.27342921,0.59637594,0.5602018,0.2939518,0.5737466,0.37929317,0.5575054,0.5853083,0.51272213,0.5619108,0.58273935,0.2853269,0.5127546,0.41037488,0.3906217,0.51969254,0.42685977,0.12662327,0.81161976,0.6719906,0.36916888,0.7754328,0.6253762,0.34610546,0.89570284,0.44448763,0.1551891,0.7440466,0.42111102,0.24575084,0.8631127,0.5784922,0.065633416,0.8596818,0.58198756,0.09318797
hunched_roundshoulder,27.917450004270247,103.39514775093022,79.4771466917789,77.20788464193386,76.05705240830007,0.21656144,0.4706858,0.60063,0.17701486,0.4828136,0.70944184,0.18019311,0.47513676,0.69058573,0.16345161,0.537325,0.61607164,0.16599534,0.52955955,0.55790615,0.27310526,0.595782,0.54397017,0.2828488,0.5830281,0.3586978,0.55780816,0.5847442,0.5947128,0.56154525,0.58296704,0.37261635,0.51916194,0.41385642,0.32832745,0.52436596,0.43335405,0.11034958,0.80783576,0.6644901,0.394866,0.7753465,0.62413365,0.32816207,0.89205956,0.44179842,0.13295338,0.7466544,0.42052194,0.16777138,0.8608813,0.58022356,0.056574658,0.8590038,0.58826596,0.10080379
hunched_roundshoulder,28.696149100684433,81.260741310501,78.83119521140328,76.8710948441497,71.38713595954646,0.22376114,0.47132736,0.52064353,0.18086222,0.48317423,0.70006436,0.18492286,0.47475812,0.68560815,0.16584198,0.537583,0.59643334,0.16684493,0.5294008,0.56143534,0.27285922,0.59652585,0.5458002,0.28376305,0.58517784,0.3507527,0.55936897,0.58496565,0.51682955,0.56365585,0.5836308,0.38752767,0.5184699,0.41433793,0.34328145,0.5232073,0.4656888,0.10701226,0.810024,0.6718333,0.4116749,0.77428484,0.62597466,0.30773017,0.80670923,0.42153087,0.1533527,0.7438909,0.41951266,0.19619158,0.86676013,0.5803287,0.050799303,0.8668286,0.58712,0.09848394
hunched_roundshoulder,28.199960550064286,83.7913573612131,78.16812727696761,78.05530621225734,71.95330400022716,0.21837215,0.47268972,0.5018673,0.17796448,0.48459658,0.6998835,0.18248448,0.47638088,0.74014604,0.16522086,0.5384021,0.6337085,0.16765276,0.5299327,0.56274897,0.27070636,0.59531015,0.5010796,0.28197935,0.58685046,0.35160694,0.5629529,0.5849921,0.54817045,0.56288373,0.5844978,0.3736271,0.52185273,0.41833934,0.3540866,0.5225133,0.4640288,0.10640025,0.80216044,0.6642884,0.4735747,0.76655304,0.6272674,0.36353937,0.8071871,0.42159382,0.18870819,0.7405216,0.42053533,0.266055,0.8348205,0.52311474,0.059028573,0.8077729,0.54594433,0.089209445
hunched_roundshoulder,28.311857607922928,84.63245417636512,77.5453164775,82.93984086511108,67.85643359264844,0.21384512,0.4730787,0.5522885,0.1734305,0.48360005,0.7086455,0.17728095,0.47715178,0.776599,0.16299753,0.53684187,0.6522652,0.16453671,0.531444,0.5320972,0.2733574,0.5966596,0.5562526,0.28463,0.58612454,0.3608272,0.5625923,0.58565575,0.6303369,0.5659798,0.5839043,0.40989906,0.518893,0.41829178,0.3248328,0.52118206,0.47626194,0.10106953,0.8050991,0.6623539,0.441309,0.7730777,0.6255701,0.35575014,0.81214595,0.4214328,0.18526028,0.764264,0.418998,0.23225515,0.85812634,0.52083033,0.037452012,0.85321563,0.54417914,0.061307423
hunched_roundshoulder,27.953664441872647,84.9399492927991,79.29588713158509,78.249898301711,71.92917977207867,0.21881306,0.4717835,0.5392867,0.17715362,0.48356447,0.6885822,0.18085933,0.47592184,0.7321442,0.16284913,0.53781253,0.6251641,0.16511983,0.5297944,0.5276699,0.27371442,0.5970059,0.4955894,0.28593355,0.5861811,0.3500355,0.55897117,0.585424,0.6205168,0.56461,0.5839972,0.38195947,0.52049017,0.4191304,0.33548492,0.52439594,0.4639481,0.111226425,0.8024739,0.6630198,0.43193024,0.76864636,0.62389374,0.32635915,0.81110847,0.42253524,0.20206735,0.74254465,0.41965342,0.24862295,0.8555337,0.52238226,0.042780936,0.8084451,0.5469373,0.066832475
